PRINCÍPIO ATIVO,REGISTRO,PRODUTO,APRESENTAÇÃO,CLASSE TERAPÊUTICA,RESTRIÇÃO HOSPITALAR
CLORIDRATO DE TIAMINA,1048100090014,DIETAMINA,DRG CT FR PLAS OPC X 50,A11A4 - OUTROS POLIVITAMÍNICOS COM MINERAIS,Não
CLORIDRATO DE TIAMINA,1384100480018,BÊVITER,300 MG COM REV CT BL AL PLAS INC X 30,A11D3 - VITAMINA B1 PURA,Não
CLORIDRATO DE TIAMINA,1384100480034,BÊVITER,300 MG COM REV CX BL AL PLAS INC X 1000 (EMB HOSP),A11D3 - VITAMINA B1 PURA,Sim
CLORIDRATO DE TIAMINA,1542301290027,VITAUM,300 MG COM REV CT BL AL PLAS INC X 30,A11D3 - VITAMINA B1 PURA,Não
CLORIDRATO DE TIAMINA,1468200160011,FONTI B1,300 MG COM REV CT BL AL PLAS INC X 30,A11D3 - VITAMINA B1 PURA,Não
CLORIDRATO DE TIAMINA,1468200160036,FONTI B1,300 MG COM REV CT BL AL PLAS INC X 200,A11D3 - VITAMINA B1 PURA,Não
CLORIDRATO DE TIAMINA,1468200160044,FONTI B1,300 MG COM REV CT BL AL PLAS INC X 500,A11D3 - VITAMINA B1 PURA,Não
CLORIDRATO DE TIAMINA,1468200160052,FONTI B1,300 MG COM REV CT BL AL PLAS INC X 1000,A11D3 - VITAMINA B1 PURA,Não
CLORIDRATO DE TIAMINA,1037002610024,BENEUM,300 MG COM REV CT BL AL PLAS INC X 30,A11D3 - VITAMINA B1 PURA,Não
CLORIDRATO DE TIAMINA,1037002610031,BENEUM,300 MG COM REV CT BL AL PLAS INC X 50 (EMB HOSP),A11D3 - VITAMINA B1 PURA,Sim
CLORIDRATO DE TIAMINA,1705600030025,BENERVA,300 MG COM REV CT BL AL PLAS INC X 30,A11D3 - VITAMINA B1 PURA,Não
CLORIDRATO DE TIAMINA,1134301700024,CLORIDRATO DE TIAMINA,300 MG COM REV CT BL AL PLAS AMB X 500,A11D3 - VITAMINA B1 PURA,Não
CLORIDRATO DE TIAMINA,1134301700016,CLORIDRATO DE TIAMINA,300 MG COM REV CT BL AL PLAS AMB X 30,A11D3 - VITAMINA B1 PURA,Não
CLORIDRATO DE TIAMINA,1046505000028,VITAMINA B1 NEO QUÍMICA,300 MG COM REV CT BL AL PLAS INC X 30,A11D3 - VITAMINA B1 PURA,Não
CLORIDRATO DE TIAMINA,1004310210036,BEUM,300 MG COM REV CT BL AL PLAS INC X 20,A11D3 - VITAMINA B1 PURA,Não
CLORIDRATO DE TIAMINA,1004310210044,BEUM,300 MG COM REV CT BL AL PLAS INC X 30,A11D3 - VITAMINA B1 PURA,Não
CLORIDRATO DE TIAMINA,1256802230011,NERVAMIN,300 MG COM REV CT BL AL PLAS INC X 30,A11D3 - VITAMINA B1 PURA,Não
CLORIDRATO DE TIAMINA,1256802230052,NERVAMIN,300 MG COM REV CT BL AL PLAS INC X 600 (EMB HOSP),A11D3 - VITAMINA B1 PURA,Sim
CLORIDRATO DE TIAMINA,1640000010017,ACESYL,100 MG/ML SOL INJ CX 50 AMP VD AMB X 1 ML,A11D3 - VITAMINA B1 PURA,Não
CLORIDRATO DE TICLOPIDINA,1130010290013,TICLID,250 MG COM REV CT BL AL PLAS INC X 20,"B01C2 - INIBIDORES DA AGRAGAÇÃO PLAQUETÁRIA, ANTAGONISTAS DOS RECEPTORES DA ADENOSINA DIFOSFATO",Não
CLORIDRATO DE TICLOPIDINA,1018105590027,CLORIDRATO DE TICLOPIDINA,250 MG COM REV CT BL AL PLAS INC X 30,"B01C2 - INIBIDORES DA AGRAGAÇÃO PLAQUETÁRIA, ANTAGONISTAS DOS RECEPTORES DA ADENOSINA DIFOSFATO",Não
CLORIDRATO DE TICLOPIDINA,1037005320016,CLORIDRATO DE TICLOPIDINA,250 MG COM REV CT BL AL PLAS INC X 20 ,"B01C2 - INIBIDORES DA AGRAGAÇÃO PLAQUETÁRIA, ANTAGONISTAS DOS RECEPTORES DA ADENOSINA DIFOSFATO",Não
CLORIDRATO DE TICLOPIDINA,1037005320024,CLORIDRATO DE TICLOPIDINA,250 MG COM REV CT BL AL PLAS INC X 30,"B01C2 - INIBIDORES DA AGRAGAÇÃO PLAQUETÁRIA, ANTAGONISTAS DOS RECEPTORES DA ADENOSINA DIFOSFATO",Não
CLORIDRATO DE TICLOPIDINA,1037005340025,PLAVASC,250 MG COM REV CT BL AL PLAS INC X 20,"B01C2 - INIBIDORES DA AGRAGAÇÃO PLAQUETÁRIA, ANTAGONISTAS DOS RECEPTORES DA ADENOSINA DIFOSFATO",Sim
CLORIDRATO DE TICLOPIDINA,1037005340033,PLAVASC,250 MG COM REV CT BL AL PLAS INC X 30,"B01C2 - INIBIDORES DA AGRAGAÇÃO PLAQUETÁRIA, ANTAGONISTAS DOS RECEPTORES DA ADENOSINA DIFOSFATO",Sim
CLORIDRATO DE TICLOPIDINA,1008902760026,CLORIDRATO DE TICLOPIDINA,250 MG COM REV EST FR PLAS OPC X 30,"B01C2 - INIBIDORES DA AGRAGAÇÃO PLAQUETÁRIA, ANTAGONISTAS DOS RECEPTORES DA ADENOSINA DIFOSFATO",Não
CLORIDRATO DE TICLOPIDINA,1058303250027,CLORIDRATO DE TICLOPIDINA,250 MG COM REV CT BL AL PLAS INC X 30,"B01C2 - INIBIDORES DA AGRAGAÇÃO PLAQUETÁRIA, ANTAGONISTAS DOS RECEPTORES DA ADENOSINA DIFOSFATO",Não
CLORIDRATO DE TICLOPIDINA,1058303250019,CLORIDRATO DE TICLOPIDINA,250 MG COM REV CT BL AL PLAS INC X 20 ,"B01C2 - INIBIDORES DA AGRAGAÇÃO PLAQUETÁRIA, ANTAGONISTAS DOS RECEPTORES DA ADENOSINA DIFOSFATO",Não
CLORIDRATO DE TICLOPIDINA,1121302250012,CLORIDRATO DE TICLOPIDINA,250 MG COM REV CT BL AL PLAS INC X 30,"B01C2 - INIBIDORES DA AGRAGAÇÃO PLAQUETÁRIA, ANTAGONISTAS DOS RECEPTORES DA ADENOSINA DIFOSFATO",Não
CLORIDRATO DE TICLOPIDINA,1023506740018,CLORIDRATO DE TICLOPIDINA,250 MG COM REV CT BL AL PLAS INC X 20  ,"B01C2 - INIBIDORES DA AGRAGAÇÃO PLAQUETÁRIA, ANTAGONISTAS DOS RECEPTORES DA ADENOSINA DIFOSFATO",Sim
CLORIDRATO DE TICLOPIDINA,1023506740026,CLORIDRATO DE TICLOPIDINA,250 MG COM REV CT BL AL PLAS INC X 30,"B01C2 - INIBIDORES DA AGRAGAÇÃO PLAQUETÁRIA, ANTAGONISTAS DOS RECEPTORES DA ADENOSINA DIFOSFATO",Não
CLORIDRATO DE TICLOPIDINA,1014600750073,TICLOBAL,250 MG COM REV CT 3 BL AL PLAS INC X 10,"B01C2 - INIBIDORES DA AGRAGAÇÃO PLAQUETÁRIA, ANTAGONISTAS DOS RECEPTORES DA ADENOSINA DIFOSFATO",Não
CLORIDRATO DE TICLOPIDINA,1004309790024,CLORIDRATO DE TICLOPIDINA,250 MG COM REV CT BL AL PLAS INC X 20,"B01C2 - INIBIDORES DA AGRAGAÇÃO PLAQUETÁRIA, ANTAGONISTAS DOS RECEPTORES DA ADENOSINA DIFOSFATO",Não
CLORIDRATO DE TICLOPIDINA,1004309790032,CLORIDRATO DE TICLOPIDINA,250 MG COM REV CT BL AL PLAS INC X 30,"B01C2 - INIBIDORES DA AGRAGAÇÃO PLAQUETÁRIA, ANTAGONISTAS DOS RECEPTORES DA ADENOSINA DIFOSFATO",Não
CLORIDRATO DE TICLOPIDINA,1677303250021,CLORIDRATO DE TICLOPIDINA,250 MG COM REV CT BL AL PLAS INC X 30,"B01C2 - INIBIDORES DA AGRAGAÇÃO PLAQUETÁRIA, ANTAGONISTAS DOS RECEPTORES DA ADENOSINA DIFOSFATO",Não
CLORIDRATO DE TICLOPIDINA,1677303250013,CLORIDRATO DE TICLOPIDINA,250 MG COM REV CT BL AL PLAS INC X 20,"B01C2 - INIBIDORES DA AGRAGAÇÃO PLAQUETÁRIA, ANTAGONISTAS DOS RECEPTORES DA ADENOSINA DIFOSFATO",Não
CLORIDRATO DE TICLOPIDINA,1097400890011,PLAKETAR,250 MG COM REV CT BL AL PLAS INC X 20,"B01C2 - INIBIDORES DA AGRAGAÇÃO PLAQUETÁRIA, ANTAGONISTAS DOS RECEPTORES DA ADENOSINA DIFOSFATO",Não
CLORIDRATO DE TICLOPIDINA,1097400890028,PLAKETAR,250 MG COM REV CT BL AL PLAS INC X 30,"B01C2 - INIBIDORES DA AGRAGAÇÃO PLAQUETÁRIA, ANTAGONISTAS DOS RECEPTORES DA ADENOSINA DIFOSFATO",Não
CLORIDRATO DE TIORIDAZINA,1057500080061,MELLERIL,200 MG COM RETARD CT FR VD AMB X 20 (PORT. 344/98 - C1),N05A9 - ANTIPSICÓTICOS CONVENCIONAIS,Não
CLORIDRATO DE TIORIDAZINA,1057500080010,MELLERIL,10 MG DRG CT BL AL PLAS INC X 20 (PORT. 344/98 - C1),N05A9 - ANTIPSICÓTICOS CONVENCIONAIS,Não
CLORIDRATO DE TIORIDAZINA,1057500080045,MELLERIL,100 MG DRG CT BL AL PLAS INC X 20 (PORT. 344/98 - C1),N05A9 - ANTIPSICÓTICOS CONVENCIONAIS,Não
CLORIDRATO DE TIORIDAZINA,1057500080029,MELLERIL,25 MG DRG CT BL AL PLAS INC X 20 (PORT. 344/98 - C1),N05A9 - ANTIPSICÓTICOS CONVENCIONAIS,Não
CLORIDRATO DE TIORIDAZINA,1057500080037,MELLERIL,50 MG DRG CT BL AL PLAS INC X 20 (PORT. 344/98 - C1),N05A9 - ANTIPSICÓTICOS CONVENCIONAIS,Não
CLORIDRATO DE TIORIDAZINA,1049712300048,UNITIDAZIN,100 MG DRG CT  BL AL PLAS INC X 20,N05A9 - ANTIPSICÓTICOS CONVENCIONAIS,Não
CLORIDRATO DE TIORIDAZINA,1049712300021,UNITIDAZIN,25 MG DRG CT  BL AL PLAS INC X 20,N05A9 - ANTIPSICÓTICOS CONVENCIONAIS,Não
CLORIDRATO DE TIORIDAZINA,1049712300031,UNITIDAZIN,50 MG DRG CT  BL AL PLAS INC X 20,N05A9 - ANTIPSICÓTICOS CONVENCIONAIS,Não
CLORIDRATO DE TIORIDAZINA,1057500080096,MELLERIL,30 MG/ML SOL OR CT FR VD AMB X 50 ML,N05A9 - ANTIPSICÓTICOS CONVENCIONAIS,Não
CLORIDRATO DE TIZANIDINA,1564900080012,CLORIDRATO DE TIZANIDINA,2 MG COM CT BL AL PLAS INC X 30,M03B0 - RELAXANTE MUSCULAR DE AÇÃO CENTRAL,Não
CLORIDRATO DE TIZANIDINA,1006800550107,SIRDALUD,2 MG COM CT BL AL PLAS INC X 30  ,M03B0 - RELAXANTE MUSCULAR DE AÇÃO CENTRAL,Não
CLORIDRATO DE TIZANIDINA,1235201960010,CLORIDRATO DE TIZANIDINA,2 MG COM CT BL AL PLAS BCO OPC X 20 ,M03B0 - RELAXANTE MUSCULAR DE AÇÃO CENTRAL,Não
CLORIDRATO DE TIZANIDINA,1235201960029,CLORIDRATO DE TIZANIDINA,2 MG COM CT BL AL PLAS BCO OPC X 30,M03B0 - RELAXANTE MUSCULAR DE AÇÃO CENTRAL,Não
CLORIDRATO DE TOPOTECANA,1010701080038,HYCAMTIN,"0,25 MG CAP GEL DURA CT BL ALU PLAS OPC X 10",L01C3 - AGENTES ANTINEOPLÁSICOS CAMPTOTECINAS,Sim
CLORIDRATO DE TOPOTECANA,1010701080046,HYCAMTIN,"1,0 MG CAP GEL DURA CT BL ALU PLAS OPC X 10",L01C3 - AGENTES ANTINEOPLÁSICOS CAMPTOTECINAS,Sim
CLORIDRATO DE TOPOTECANA,1625000180016,EVOTECAN,4 MG PÓ LIOF INJ CT FA VD INC ,L01C3 - AGENTES ANTINEOPLÁSICOS CAMPTOTECINAS,Sim
CLORIDRATO DE TOPOTECANA,1221400450012,ONCOTECAN,4 MG PO LIOF INJ CT FA VD INC X 10 ML (REST HOSP),L01C3 - AGENTES ANTINEOPLÁSICOS CAMPTOTECINAS,Sim
CLORIDRATO DE TOPOTECANA,1236100690016,TOPORAN,4 MG PÓ LIOF INJ IV CT FA VD INC,L01C3 - AGENTES ANTINEOPLÁSICOS CAMPTOTECINAS,Sim
CLORIDRATO DE TOPOTECANA,1553700290018,CLORIDRATO DE TOPOTECANA,4 MG PO LIOF SOL INJ CT FA VD TRANS X 5 ML,L01C3 - AGENTES ANTINEOPLÁSICOS CAMPTOTECINAS,Não
CLORIDRATO DE TOPOTECANA,1553700300013,TOPOTACX,4 MG PO LIOF SOL INJ CT FA VD TRANS X 5 ML,L01C3 - AGENTES ANTINEOPLÁSICOS CAMPTOTECINAS,Não
CLORIDRATO DE TRAMADOL,1049713130022,CLORIDRATO DE TRAMADOL,50 MG/ML SOL INJ CX 50 AMP VD AMB X 1 ML (EMB HOSP),N02A0 - ANALGÉSICOS NARCÓTICOS,Sim
CLORIDRATO DE TRAMADOL,1049713130049,CLORIDRATO DE TRAMADOL,50 MG/ML SOL INJ CX 50 AMP VD AMB X 2 ML (EMB HOSP),N02A0 - ANALGÉSICOS NARCÓTICOS,Sim
CLORIDRATO DE TRAMADOL,1221400710065,PARATRAM,"37,5 MG + 325 MG COM CT BL AL PLAS INC X 30",N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1055001730013,SINEDOL,100 MG COM AB RETARD CT 01 BL AL PLAS AMB X 10,N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1008499480016,TRIDURAL,100 MG COM REV LIB PROL BL AL PLAS X 5,N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1008499480075,TRIDURAL,200 MG COM REV LIB PROL BL AL PLAS X 5,N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1008499480131,TRIDURAL,300 MG COM REV LIB PROL BL AL PLAS X 5,N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1123633560041,ULTRACET,"37,5 MG + 325 MG COM REV CT BL AL PLAS INC X 30",N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1029802610092,TRAMADON,100MG COM REV CT BL AL PLAS OPC  X 10,N02A0 - ANALGÉSICOS NARCÓTICOS,Sim
CLORIDRATO DE TRAMADOL,1121304480023,CLORIDRATO DE TRAMADOL + PARACETAMOL,"37,5 MG + 325 MG COM REV CT BL AL PLAS TRANS X 10",N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1121304480031,CLORIDRATO DE TRAMADOL + PARACETAMOL,"37,5 MG + 325 MG COM REV CT BL AL PLAS TRANS X 20",N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1057304400024,REVANGE,"37,5 MG + 325 MG COM REV CT BL AL PLAS TRANS X 10",N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1057304400032,REVANGE,"37,5 MG + 325 MG COM REV CT BL AL PLAS TRANS X 20",N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1057304390029,CLORIDRATO DE TRAMADOL+PARACETAMOL,"37,5 MG + 325 MG COM REV CT BL AL PLAS TRANS X 10",N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1057304390037,CLORIDRATO DE TRAMADOL+PARACETAMOL,"37,5 MG + 325 MG COM REV CT BL AL PLAS TRANS X 20",N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1861000040019,TRAMAL,100 MG COM REV LIB PROL CT BL AL PLAS OPC X 10,N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1861000040027,TRAMAL,100 MG COM REV LIB PROL CT BL AL PLAS OPC X 20,N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1861000040035,TRAMAL,100 MG COM REV LIB PROL CT BL AL PLAS OPC X 30,N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1003300580071,SENSITRAM,100 MG COM REV LIB RETARD CT BL AL PLAS INC X 10,N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1003300580061,SENSITRAM,100 MG COM REV LIB RETARD CT BL AL PLAS INC X 30,N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1057303390017,TIMASEN SR,100 MG CAP LIB PROG BL AL PLAS OPC X 10 (SR),N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1057303390122,TIMASEN SR,50 MG CAP LIB PROG CT BL AL PLAS OPC X 10 (SR),N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1677302570014,CLORIDRATO DE TRAMADOL,50 MG CAP GEL DURA CT BL AL PLAS OPC X 10,N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1558402100017,CLORIDRATO DE TRAMADOL (PORT. 344/98 - LISTA A2),50 MG CAP GEL DURA CT BL AL PLAS OPC X 10,N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1861000060011,TRAMAL,50 MG CAP DURA CT BL AL PLAS OPC X 10,N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1861000060028,TRAMAL,50 MG CAP DURA CT BL AL PLAS OPC X 20,N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1861000060036,TRAMAL,50 MG CAP DURA CT BL AL PLAS OPC X 30,N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1018104890019,CLORIDRATO DE TRAMADOL,50 MG CAP GEL DURA CT BL AL PLAS  BCO  X 10 ,N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1037003390017,TRAMALIV,50 MG CAP GEL DURA CT BL AL PLAS X 10,N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1037005030018,CLORIDRATO DE TRAMADOL,50 MG CAP GEL DURA CT BL AL PLAS INC X 10,N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1037005030034,CLORIDRATO DE TRAMADOL,50 MG CAP GEL DURA CT BL AL PLAS INC X 50 (EMB HOSP),N02A0 - ANALGÉSICOS NARCÓTICOS,Sim
CLORIDRATO DE TRAMADOL,1134301740018,CLORIDRATO DE TRAMADOL,50 MG CAP GEL DURA CT BL AL PLAS AMB X 10,N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1134301740026,CLORIDRATO DE TRAMADOL,50 MG CAP GEL DURA CX BL AL PLAS AMB X 100 (EMB HOSP),N02A0 - ANALGÉSICOS NARCÓTICOS,Sim
CLORIDRATO DE TRAMADOL,1134301740034,CLORIDRATO DE TRAMADOL,50 MG CAP GEL DURA CX BL AL PLAS AMB X 500 (EMB HOSP),N02A0 - ANALGÉSICOS NARCÓTICOS,Sim
CLORIDRATO DE TRAMADOL,1046503250019,TRAMADEN,50 MG CAP GEL DURA CT BL AL PLAS INC X 10,N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1046503250027,TRAMADEN,50 MG CAP GEL DURA CT BL AL PLAS INC X 100 ,N02A0 - ANALGÉSICOS NARCÓTICOS,Sim
CLORIDRATO DE TRAMADOL,1029802610041,TRAMADON,50 MG CAP GEL DURA CT 10 BL AL PLAS OPC X 10,N02A0 - ANALGÉSICOS NARCÓTICOS,Sim
CLORIDRATO DE TRAMADOL,1029802610033,TRAMADON,50 MG CAP GEL DURA CT BL AL PLAS OPC X 10,N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1058303880012,CLORIDRATO DE TRAMADOL,50 MG CAP GEL DURA CT BL AL PLAS OPC X 10 ,N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1055001730031,SINEDOL,50 MG CAP GEL DURA CT 01 BL AL PLAS AMB X 10,N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1023507310017,CLOR. TRAMADOL,50 MG CAP GEL DURA CT BL AL PLAS LEIT X 10,N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1049702730112,UNIDOL,50 MG CAP GEL DURA CT BL AL PLAS AMB X 10,N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1004703280013,CLORIDRATO DE TRAMADOL,50 MG CAP GEL DURA CT BL AL PLAS BRANCO OPC X 10,N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1267501150012,CLORIDRATO DE TRAMADOL,50 MG CAP GEL DURA CT BL AL PLAS OPC X 10,N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1029802610173,TRAMADON,50 MG/ ML SOL INJ IV/IM CX 36 AMP VD TRANS X 1 ML (EMB HOSP),N02A0 - ANALGÉSICOS NARCÓTICOS,Sim
CLORIDRATO DE TRAMADOL,1029802610191,TRAMADON,50 MG/ ML SOL INJ IV/IM CX 36 AMP VD TRANS X 2 ML (EMB HOSP),N02A0 - ANALGÉSICOS NARCÓTICOS,Sim
CLORIDRATO DE TRAMADOL,1031101410048,CLORIDRATO DE TRAMADOL,50 MG/ML SOL INJ CX 100 AMP VD TRANS X 1 ML,N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1031101410064,CLORIDRATO DE TRAMADOL,50 MG/ML SOL INJ CX 100 AMP VD TRANS X 2 ML ,N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1427700360126,MEGADOL,50 MG/ML SOL INJ CT 10 AMP VD INC X 2 ML,N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1427700360061,MEGADOL,50 MG/ML SOL INJ CT 25 AMP VD INC X 1 ML,N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1427700360088,MEGADOL,50 MG/ML SOL INJ CT 100 AMP VD INC X 1 ML,N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1427700360096,MEGADOL,50 MG/ML SOL INJ CT 1 AMP VD INC X 2 ML,N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1427700360045,MEGADOL,50 MG/ML SOL INJ CT 10 AMP VD INC X 1 ML,N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1427700360118,MEGADOL,50 MG/ML SOL INJ CT 6 AMP VD INC X 2 ML,N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1427700360053,MEGADOL,50 MG/ML SOL INJ CT 12 AMP VD INC X 1 ML,N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1427700360134,MEGADOL,50 MG/ML SOL INJ CT 12 AMP VD INC X 2 ML,N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1427700360142,MEGADOL,50 MG/ML SOL INJ CT 25 AMP VD INC X 2 ML,N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1427700360150,MEGADOL,50 MG/ML SOL INJ CT 50 AMP VD INC X 2 ML,N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1427700360169,MEGADOL,50 MG/ML SOL INJ CT 100 AMP VD INC X 2 ML,N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1427700360101,MEGADOL,50 MG/ML SOL INJ CT 5 AMP VD INC X 2 ML,N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1427700360010,MEGADOL,50 MG/ML SOL INJ CT 1 AMP VD INC X 1 ML,N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1427700360071,MEGADOL,50 MG/ML SOL INJ CT 50 AMP VD INC X 1 ML,N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1427700360037,MEGADOL,50 MG/ML SOL INJ CT 6 AMP VD INC X 1 ML,N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1427700360029,MEGADOL,50 MG/ML SOL INJ CT 5 AMP VD INC X 1 ML,N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1468200230018,RAPITRAM,50 MG/ML SOL INJ CT 5 AMP VD INC X 1 ML ,N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1468200230026,RAPITRAM,50 MG/ML SOL INJ CX 50 AMP VD INC X 1 ML ,N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1468200230034,RAPITRAM,50 MG/ML SOL INJ CT 5 AMP VD INC X 2 ML,N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1468200230042,RAPITRAM,50 MG/ML SOL INJ CX 50 AMP VD INC X 2 ML  ,N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1140200790049,CLORIDRATO DE TRAMADOL,50 MG/ML SOL INJ IM IV CX 50 AMP VD TRANS X 1 ML (EMB HOSP),N02A0 - ANALGÉSICOS NARCÓTICOS,Sim
CLORIDRATO DE TRAMADOL,1140200790091,CLORIDRATO DE TRAMADOL,50 MG/ML SOL INJ IM IV CX 50 AMP VD TRANS X 2 ML (EMB HOSP) ,N02A0 - ANALGÉSICOS NARCÓTICOS,Sim
CLORIDRATO DE TRAMADOL,1861000030013,TRAMAL,50 MG/ML SOL INJ CT 5 AMP VD INC X 1ML,N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1861000030048,TRAMAL,50 MG/ML SOL INJ CT 5 AMP VD INC X 2ML,N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1037003390051,TRAMALIV,100 MG/2ML SOL INJ CT AMP VD AMB X 6,N02A0 - ANALGÉSICOS NARCÓTICOS,Não
CLORIDRATO DE TRAMADOL,1037003390033,TRAMALIV,50 MG/ML SOL INJ CT AMP VD AMB X 6,N02A0 - ANALGÉSICOS NARCÓTICOS,Sim
CLORIDRATO DE TRAMADOL,1037005020039,CLORIDRATO DE TRAMADOL,50 MG/ML SOL INJ CT 60 AMP VD AMB X 1 ML (EMB HOSP),N02A0 - ANALGÉSICOS NARCÓTICOS,Sim
CLORIDRATO DE TRAMADOL,1037005020063,CLORIDRATO DE TRAMADOL,50 MG/ML SOL INJ CT 60 AMP VD AMB X 2 ML (EMB HOSP),N02A0 - ANALGÉSICOS NARCÓTICOS,Sim
CLORIDRATO DE TRAMADOL,1134301560036,CLORIDRATO DE TRAMADOL,50 MG/ML SOL INJ CX 100 AMP VD INC X 1 ML (EMB HOSP),N02A0 - ANALGÉSICOS NARCÓTICOS,Sim
