PRINCÍPIO ATIVO,REGISTRO,PRODUTO,APRESENTAÇÃO,CLASSE TERAPÊUTICA
CARBOCISTEÍNA,1542300810051,CARBOCISTEÍNA,50 MG/ML XPE CT FR PEAD X 100 ML + CP MED,TOSSE
CARBOCISTEÍNA,1542301030017,FLUILITIC,50 MG/ML XPE CT FR VD AMB X 100 ML + CP MED,TOSSE
CARBOCISTEÍNA,1542301030068,FLUILITIC,50 MG/ML XPE CT 60 FR PEAD X 100 ML + 60 CP MED (EMB HOSP),TOSSE
CARBOCISTEÍNA,1542301030051,FLUILITIC,50 MG/ML XPE CT FR PEAD X 100 ML + CP MED,TOSSE
CARBOCISTEÍNA,1018103530051,CARBOCISTEINA,50 MG/ML XPE 100 ML,TOSSE
CARBOCISTEÍNA,1037003970056,CARBOCISTEÍNA,50 MG/ML XPE CT FR VD AMB X 100 ML + CP MED,TOSSE
CARBOCISTEÍNA,1037001800013,FLUITOSS,50 MG/ML XPE CT FR VD AMB X 100 ML,TOSSE
CARBOCISTEÍNA,1037001800048,FLUITOSS,50 MG/ML XPE CT FR PLAS AMB X 100 ML + COP,TOSSE
CARBOCISTEÍNA,1156000250081,MUCOLIX,50 MG/ML XPE CT FR VD AMB X 100 ML + CP MED,TOSSE
CARBOCISTEÍNA,1091700740030,CARBOCISTEÍNA,50 MG/ML XPE CT FR VD AMB X 100 ML + CP MED,TOSSE
CARBOCISTEÍNA,1091700740049,CARBOCISTEÍNA,50 MG/ML XPE CT 50 FR VD AMB X 100 ML + 50 CP MED (EMB HOSP),TOSSE
CARBOCISTEÍNA,1169500210021,BRONCOVIT,50 MG/ML XPE CX VD X 100ML,TOSSE
CARBOCISTEÍNA,1046501470011,MUCOCISTEIN,XPE AD (VD C/100ML),TOSSE
CARBOCISTEÍNA,1046503940015,CARBOCISTEINA,XPE AD 50MG/ML (FR C/100ML) + COPO MEDIDA,TOSSE
CARBOCISTEÍNA,1008902830016,CARBOCISTEINA,50MG/ML XPE CT FR PLAS AMB X 100ML,TOSSE
CARBOCISTEÍNA,1008901690045,MUCOFLUX,50 MG/ML XPE CT CART FR PLAS OPC X 100 ML,TOSSE
CARBOCISTEÍNA,1044001590070,SANTÓSS,50 MG/ML XPE CT FR VD AMB X 100 ML + COP,TOSSE
CARBOCISTEÍNA,1058301630027,MUCOTOSS,XPE ADU FR X 100 ML,TOSSE
CARBOCISTEÍNA,1058304920042,CARBOCISTEINA,50 MG/ML XPE CT FR VD AMB X 100 ML + CP MED,TOSSE
CARBOCISTEÍNA,1057701570015,CARBOFAN,FR 100 ML,TOSSE
CARBOCISTEÍNA,1121303350010,CARBOCISTEÍNA,50 MG/ML XPE CT FR VD INC X 100 ML + CP MED,TOSSE
CARBOCISTEÍNA,1023504610028,CARBOCISTEINA,50 MG/ML XPE CT FR VD AMB X 100 ML + CP MED,TOSSE
CARBOCISTEÍNA,1063902020254,MUCOLITIC,50 MG/ML XPE CT FR PLAS TRANS X 100 ML,TOSSE
CARBOCISTEÍNA,1049713150023,MUCOFAN,50 MG/ML XPE CT FR PLAS TRANS X 100 ML,TOSSE
CARBOCISTEÍNA,1049713380029,CARBOCISTEÍNA,50 MG/ML XPE CT FR PLAS TRANS X 100 ML + CP MED ,TOSSE
CARBOCISTEÍNA,1476100170073,CARBOCISTEÍNA,50 MG/ML XPE AD CT FR PLAS TRANSP X 100 ML + CP MED,TOSSE
CARBOCISTEÍNA,1476100180079,CARBOTRAT,50 MG/ML XPE AD CT FR PLAS TRANS X 100 ML + CP MED,TOSSE
CARBOCISTEÍNA,1267500850045,CARBOCISTEÍNA,50 MG/ML XPE CT FR VD AMB X 100 ML + CP MED,TOSSE
CARBOCISTEÍNA,1256800340071,CARBOCISTEÍNA,50 MG/ML XPE CT FR PLAS OPC X 100 ML + CP MED,TOSSE
CARBOCISTEÍNA,1256800340081,CARBOCISTEÍNA,50 MG/ML XPE CX 50 FR PLAS OPC X 80 ML + CP MED (EMB HOSP),TOSSE
CARBOCISTEÍNA,1256800340128,CARBOCISTEÍNA,50 MG/ML XPE CX 50 FR PLAS OPC X 100 ML + 50 CP MED,TOSSE
CARBOCISTEÍNA,1181900090012,MUCOLAB,50 MG/ ML XPE CT FR VD AMB 150 ML + COLHER DOSADORA,TOSSE
CARBOCISTEÍNA,1181900090020,MUCOLAB,50 MG/ML XPE CT FR VD AMB 100 ML + COLHER DOSADORA,TOSSE
CARISOPRODOL,1558402340085,TORSILAX,125MG + 50MG + 300MG +30MG COM CT BL AL PLAS INC X 100 (EMB FRAC),DOR MUSCULAR
CARISOPRODOL,1558402340093,TORSILAX,125MG + 50MG + 300MG +30MG COM CT BL AL PLAS INC X 200 (EMB FRAC) ,DOR MUSCULAR
CARISOPRODOL,1558402340042,TORSILAX,125 MG + 50 MG + 300 MG + 30 MG COM CT BL AL PLAS INC X 12,DOR MUSCULAR
CARISOPRODOL,1558402340018,TORSILAX,125MG + 50MG + 300MG +30MG COM CT BL AL PLAS INC X 30,DOR MUSCULAR
CARISOPRODOL,1558402340026,TORSILAX,125 MG + 50 MG + 300 MG + 30 MG COM DISP BL AL PLAS INC X 100 (EMB HOSP),DOR MUSCULAR
CARISOPRODOL,1023505510086,INFRALAX,300 MG + 30 MG + 125 MG + 50 MG COM CT BL AL PLAS INC X 100 (EMB FRAC),DOR MUSCULAR
CARISOPRODOL,1023505510108,INFRALAX,300 MG + 30 MG + 125 MG + 50 MG COM CT BL AL PLAS INC X 200 (EMB FRAC),DOR MUSCULAR
CARISOPRODOL,1049711580020,TANDRIFLAN,300 MG + 125 MG + 50 MG + 30 MG COM CT BL AL PLAS INC X 15,DOR MUSCULAR
CARISOPRODOL,1049711580039,TANDRIFLAN,300 MG + 125 MG + 50 MG + 30 MG COM CT BL AL PLAS INC X 100 ,DOR MUSCULAR
CETOPROFENO,1130002710300,BI-PROFENID,150 MG COM AP CT BL AL PLAS INC X 10,DOR NAS ARTICULAÇÕES
CETOPROFENO,1130002710351,BI-PROFENID,150 MG COM AP CT BL AL PLAS INC X 4,DOR NAS ARTICULAÇÕES
CETOPROFENO,1018106010016,DOU-CETOFEN,150 MG COM AP CT BL AL PLAS INC X 10,DOR NAS ARTICULAÇÕES
CETOPROFENO,1018106010024,DOU-CETOFEN,150 MG COM AP CT BL AL PLAS INC X 4,DOR NAS ARTICULAÇÕES
CETOPROFENO,1130002710416,PROFENID,200 MG COM DES LENTA CT BL AL/AL X 10,DOR NAS ARTICULAÇÕES
CETOPROFENO,1018106010040,CETOFEN RETARD,200 MG COM DES LENTA CT BL AL PLAS INC X 10,DOR NAS ARTICULAÇÕES
CETOPROFENO,1018106010032,CETOFEN RETARD,200 MG COM DES LENTA CT BL AL PLAS INC X 4,DOR NAS ARTICULAÇÕES
CETOPROFENO,1130002710076,PROFENID RETARD,200 MG COM DES LENTA CT BL AL PLAS INC X 10,DOR NAS ARTICULAÇÕES
CETOPROFENO,1130002710025,PROFENID ENTÉRICO,100 MG COM REV CT BL AL PLAS INC X 20,DOR NAS ARTICULAÇÕES
CETOPROFENO,1130002710361,PROFENID ENTÉRICO,100 MG COM REV CT BL AL PLAS INC X 3,DOR NAS ARTICULAÇÕES
CETOPROFENO,1018104170016,CETOPROFENO,100 MG COM REV CT 2 BL AL PLAS INC X 10,DOR NAS ARTICULAÇÕES
CETOPROFENO,1130011310042,PROFENID PROTECT,200 MG + 20 MG CAP GEL DURA C/ MCGRAN CT FR PLAS OPC BRANCO X 10 ,DOR NAS ARTICULAÇÕES
CETOPROFENO,1130002710017,PROFENID,50 MG CAP GEL DURA CT BL AL PLAS INC X 24,DOR NAS ARTICULAÇÕES
CETOPROFENO,1677301600017,FLAMADOR,50 MG CAP GEL DURA CT BL AL PLAS INC X 24,DOR NAS ARTICULAÇÕES
CETOPROFENO,1018104250011,CETOPROFENO,50 MG CAP GEL DURA CT 2 BL AL PLAS INC X 12,DOR NAS ARTICULAÇÕES
CETOPROFENO,1046501460067,CEPROFEN,50 MG CAP GEL DURA CT 2 BL AL PLAS INC X 12,DOR NAS ARTICULAÇÕES
CETOPROFENO,1023506100019,CETOPROFENO,50 MG CAP GEL DURA CT BL AL PLAS INC X 24 ,DOR NAS ARTICULAÇÕES
CETOPROFENO,1049700040089,ARTRINID,50 MG CAP GEL DURA CT BL AL PLAS INC X 24,DOR NAS ARTICULAÇÕES
CETOPROFENO,1130002710270,PROFENID,25 MG GEL CT BG AL X 30 G,DOR NAS ARTICULAÇÕES
CETOPROFENO,1677301600025,FLAMADOR,25 MG/G GEL CT BG AL X 30 G,DOR NAS ARTICULAÇÕES
CETOPROFENO,1018103940020,CETOPROFENO,25 MG / G GEL CT BG AL X 30 G,DOR NAS ARTICULAÇÕES
CETOPROFENO,1037005550021,CETOPROFENO,25 MG/G GEL CT BG AL X 30G,DOR NAS ARTICULAÇÕES
CETOPROFENO,1037005540083,CETOFENID,25 MG/G GEL CT BG AL X 30 G,DOR NAS ARTICULAÇÕES
CETOPROFENO,1058302940011,CETOPROFENO,25 MG/G GEL CT BG AL X 30 G,DOR NAS ARTICULAÇÕES
CETOPROFENO,1211002940012,ARTOPROFEN,25 MG/G GEL CT BG AL X 20G,DOR NAS ARTICULAÇÕES
CETOPROFENO,1211002940020,ARTOPROFEN,25 MG/G GEL CT BG AL X 30G,DOR NAS ARTICULAÇÕES
CETOPROFENO,1211002940039,ARTOPROFEN,25 MG/G GEL CT BG AL X 60G,DOR NAS ARTICULAÇÕES
CETOPROFENO,1211002940047,ARTOPROFEN,25 MG/G GEL CT BG PLAS X 20G,DOR NAS ARTICULAÇÕES
CETOPROFENO,1211002940055,ARTOPROFEN,25 MG/G GEL CT BG PLAS X 30G,DOR NAS ARTICULAÇÕES
CETOPROFENO,1211002940063,ARTOPROFEN,25 MG/G GEL CT BG PLAS X 60G,DOR NAS ARTICULAÇÕES
CETOPROFENO,1130002710157,PROFENID IV,100 MG PO LIOF IV CX 50 FA VD INC,DOR NAS ARTICULAÇÕES
CETOPROFENO,1029803200033,CETOPROFENO,100 MG PÓ LIOF P/ SOL INJ CX 50 FA VD INC (EMB HOSP),DOR NAS ARTICULAÇÕES
CETOPROFENO,1049700040097,ARTRINID,100 MG PO LIOF IV CT 50 FA VD INC (EMB HOSP),DOR NAS ARTICULAÇÕES
CETOPROFENO,1004307220018,CETOPROFENO,100 MG PO LIOF SOL INJ IV CT 50 FA VD INC (EMB HOSP),DOR NAS ARTICULAÇÕES
CETOPROFENO,1130002710181,PROFENID,50 MG/ML SOL INJ IM CX 6 AMP VD AMB X 2 ML,DOR NAS ARTICULAÇÕES
CETOPROFENO,1029802760019,CETOPROFENO,50 MG/ML SOL INJ IM CX 6 AMP VD AMB X 2 ML,DOR NAS ARTICULAÇÕES
CETOPROFENO,1029802760035,CETOPROFENO,50 MG/ML SOL INJ IM CX 48 AMP VD AMB X 2 ML (EMB HOSP),DOR NAS ARTICULAÇÕES
CETOPROFENO,1049700040062,ARTRINID,50 MG/ML SOL INJ IM CT 50 AMP VD AMB X 2 ML (EMB HOSP) ,DOR NAS ARTICULAÇÕES
CETOPROFENO,1130002710203,PROFENID,20 MG/ML SOL OR CT FR PLAS OPC GOT X 20 ML,DOR NAS ARTICULAÇÕES
CETOPROFENO,1130002710211,PROFENID,20 MG/ML SOL OR CT FR VD AMB CGT X 20 ML,DOR NAS ARTICULAÇÕES
CETOPROFENO,1130002710408,PROFENID,20 MG/ML SOL OR CT BG PLAS OPC GOT X 20 ML ,DOR NAS ARTICULAÇÕES
CETOPROFENO,1018103980014,CETOPROFENO,20 MG/ML SOL OR CT FR PLAS OPC X 20 ML,DOR NAS ARTICULAÇÕES
CETOPROFENO,1037005480013,CETOPROFENO,20 MG/ML SOL OR CT FR VD AMB GOT X 20 ML,DOR NAS ARTICULAÇÕES
CETOPROFENO,1037005540016,CETOFENID,20 MG/ML SOL OR CT FR VD AMB CGT X 20 ML,DOR NAS ARTICULAÇÕES
CETOPROFENO,1211002900010,CETOPROFENO,20 MG/ML SOL OR CT FR GOT PLAS AMB X 20 ML,DOR NAS ARTICULAÇÕES
CETOPROFENO,1211002900029,CETOPROFENO,20 MG/ML SOL OR CT FR GOT VD AMB X 20 ML,DOR NAS ARTICULAÇÕES
CETOPROFENO,1211002940071,ARTOPROFEN,20 MG/ML SOL OR CT FR GOT PLAS AMB X 20 ML,DOR NAS ARTICULAÇÕES
CETOPROFENO,1211002940081,ARTOPROFEN,20 MG/ML SOL OR CT FR GOT VD AMB X 20 ML,DOR NAS ARTICULAÇÕES
CETOPROFENO,1130002710327,PROFENID,100 MG SUP RETAL CT STRIP AL/AL X 10,DOR NAS ARTICULAÇÕES
CETOPROFENO,1130002710297,PROFENID,1 MG/ML XPE CT FR VD AMB X 150 ML + SER DOSAD,DOR NAS ARTICULAÇÕES
CETOROLACO TROMETAMOL,1356906110041,TORAGESIC,10 MG COM SUB-LING CT FR VD AMB X 20,FEBRE
CIANOCOBALAMINA,1186100100081,DEXADOR,"5 MG + 100 MG + 100 MG +0,5 MG COM REV CT BL AL PLAS INC X 4",DOR NAS ARTICULAÇÕES
CIANOCOBALAMINA,1186100100091,DEXADOR,"5 MG + 100 MG + 100 MG + 0,5 MG COM REV CT BL AL PLAS INC X 8",DOR NAS ARTICULAÇÕES
CIANOCOBALAMINA,1008902710150,ALGINAC,1 MG + 100 MG + 100 MG + 100 MG COM REV LIB RETARD CT BL AL AL X 4 ,DOR NAS ARTICULAÇÕES
CIANOCOBALAMINA,1008902710169,ALGINAC,1 MG + 100 MG + 100 MG + 100 MG COM REV LIB RETARD CT BL AL AL X 10,DOR NAS ARTICULAÇÕES
CIANOCOBALAMINA,1186100100033,DEXADOR,5000 MCG SOL INJ CT AMP A VD AMB X 2 ML + AMP B VD INC X 1 ML,DOR NAS ARTICULAÇÕES
CICLESONIDA,1063902300044,ALVESCO,"0,10 MG/DOSE SOL INAL CT FR AL/VAL DOS X 120 DOSES",FALTA DE AR
CICLESONIDA,1063902300061,ALVESCO,"0,20 MG/DOSE SOL INAL CT FR AL/VAL DOS X 120 DOSES",FALTA DE AR
CICLOBENZAPRINA,1558400430060,CLORIDRATO DE CICLOBENZAPRINA,10 MG COM CT BL AL PLAS INC X 30,DOR MUSCULAR
CICLOBENZAPRINA,1558400430036,CLORIDRATO DE CICLOBENZAPRINA,5 MG COM CT BL AL PLAS INC X 30,DOR MUSCULAR
CICLOBENZAPRINA,1057302930123,MIRTAX,10 MG COM REV CT BL AL PLAS INC X 15,DOR MUSCULAR
CICLOBENZAPRINA,1057302930131,MIRTAX,10 MG COM REV CT BL AL PLAS INC X 30,DOR MUSCULAR
CICLOBENZAPRINA,1011801290040,MIOSAN,10 MG COM REV CT BL AL PLAS INC X 30,DOR MUSCULAR
CICLOBENZAPRINA,1011801290075,MIOSAN,10 MG COM REV CT BL AL PLAS INC X 10,DOR MUSCULAR
CICLOBENZAPRINA,1057302930042,MIRTAX,5 MG COM REV CT BL AL PLAS INC X 15,DOR MUSCULAR
CICLOBENZAPRINA,1057302930050,MIRTAX,5 MG COM REV CT BL AL PLAS INC X 30,DOR MUSCULAR
CICLOBENZAPRINA,1011801290105,MIOSAN,5 MG COM REV CT BL AL PLAS INC X 30,DOR MUSCULAR
CICLOBENZAPRINA,1011801290083,MIOSAN,5 MG COM REV CT BL AL PLAS INC X 10,DOR MUSCULAR
CITALOPRAM,1052500160013,ALCYTAM,20 MG COM CT BL AL PVC X 14 ,DEPRESSÃO
CITALOPRAM,1052500160021,ALCYTAM,20 MG COM CT BL AL PVC X 28,DEPRESSÃO
CITALOPRAM,1029803000077,DENYL,20 MG COM CX BL AL PLAS TRANS X 200 (EMB HOSP),DEPRESSÃO
CITALOPRAM,1047500430022,CIPRAMIL,20 MG COM REV CT BL AL PLAST INC X 14,DEPRESSÃO
CITALOPRAM,1047500430030,CIPRAMIL,20 MG COM REV CT 2 BL AL PLAST INC X 14,DEPRESSÃO
CITALOPRAM,1558400310030,CITALOPRAM,20 MG COM REV CT BL AL PLAS INC X 28,DEPRESSÃO
CITALOPRAM,1558400310022,CITALOPRAM,20 MG COM REV CT BL AL PLAS INC X 14 ,DEPRESSÃO
CITALOPRAM,1565100110012,CITALOPRAM,20 MG COM REV CT BL AL PVC X 30,DEPRESSÃO
CITALOPRAM,1018105390011,CITALOPRAM,20 MG COM REV CT BL AL PLAS INC X 15,DEPRESSÃO
CITALOPRAM,1018105390028,CITALOPRAM,20 MG COM REV CT BL AL PLAS INC X 30,DEPRESSÃO
CITALOPRAM,1008902970047,CITALOPRAM,20 MG COM REV CT BL AL PLAS INC X 30,DEPRESSÃO
CITALOPRAM,1049201520018,CITALOPRAM,20 MG COM REV CT 1 BL AL PLAS X 14 ,DEPRESSÃO
CITALOPRAM,1049201520026,CITALOPRAM,20 MG COM REV CT 2 BL AL PLAS X 14 ,DEPRESSÃO
CITALOPRAM,1121303860043,MAXAPRAN,20 MG COM REV CT BL AL PLAS INC X 60,DEPRESSÃO
CITALOPRAM,1121303590011,CITALOPRAM,20 MG COM REV CT BL AL PLAS INC X 14 ,DEPRESSÃO
CITALOPRAM,1121303590021,CITALOPRAM,20 MG COM REV CT BL AL PLAS INC X 28,DEPRESSÃO
CITALOPRAM,1121303860027,MAXAPRAN,20 MG COM REV CT BL AL PLAS INC X 14,DEPRESSÃO
CITALOPRAM,1121303860035,MAXAPRAN,20 MG COM REV CT BL AL PLAS INC X 28,DEPRESSÃO
CITALOPRAM,1121303860019,MAXAPRAN,20 MG COM REV CT BL AL PLAS INC X 7,DEPRESSÃO
CITALOPRAM,1004309190027,CITTÀ,20 MG COM REV CT BL AL PLAS INC X 7,DEPRESSÃO
CITALOPRAM,1003301070032,PROCIMAX,20 MG COM REV CT BL AL PLAS INC X 28 CALEND,DEPRESSÃO
CITALOPRAM,1003301070016,PROCIMAX,20 MG COM  REV CT BL AL PLAS INC X 7,DEPRESSÃO
CITALOPRAM,1004703770037,CITALOPRAM,20 MG COM REV CT 3 BL AL PLAS INC X 10,DEPRESSÃO
CITALOPRAM,1267500260027,CITALOPRAM,20 MG COM REV CT BL AL PLAS INC X 14,DEPRESSÃO
CITALOPRAM,1267500260035,CITALOPRAM,20 MG COM REV CT 2 BL AL PLAS INC X 14,DEPRESSÃO
CITALOPRAM,1003301070067,PROCIMAX,40 MG COM REV CT BL AL PLAS INC X 28 CALEND,DEPRESSÃO
CITRATO DE CAFEÍNA,1781700070040,DORIL,500 MG + 30 MG COM CT BL AL PLAS TRANS X 20,FEBRE
CITRATO DE CAFEÍNA,1728701840013,DORALGINA,30 MG + 300 MG + 30 MG DRG CT BL AL PLAS INC X 20 ,FEBRE
CITRATO DE CAFEÍNA,1728701840031,DORALGINA,30 MG + 300 MG + 30 MG DRG DISP BL AL PLAS INC X 100 (EMB MULT),FEBRE
CITRATO DE CAFEÍNA,1005801150015,PEYONA,"20 MG / ML SOL INJ OR  CT BAND PLAS 10 AMP VC TRANS X 1,0 ML",FALTA DE AR
CITRATO DE CAFEÍNA,1728701840021,DORALGINA,50 MG/ML + 300 MG/ML + 30 MG/ML SOL OR CT FR PLAS OPC GOT X 15 ML ,FEBRE
CITRATO DE ORFENADRINA,1410700090019,FENAFLEX - ODC,35 MG + 300 MG + 50 MG COM CT BL AL PLAS AMB X 144 (EMB MULT),DOR MUSCULAR
CITRATO DE ORFENADRINA,1171700140043,DORALFLEX,35 MG + 300 MG + 50 MG COM CT BL AL PLAST LARANJA X 200 (EMB HOSP),DOR MUSCULAR
CITRATO DE ORFENADRINA,1049713740025,BIOFLEX,300 MG + 50 MG + 35 MG COM CT STRIP X 148 ,DOR MUSCULAR
CITRATO DE ORFENADRINA,1049713740041,BIOFLEX,300 MG + 50 MG + 35 MG COM CT STRIP X 16,DOR MUSCULAR
CITRATO DE ORFENADRINA,1130001830167,DORFLEX,300 MG + 35 MG + 50 MG COM CT BL AL PLAS  AMB X 300 (EMB MULT),DOR MUSCULAR
CITRATO DE ORFENADRINA,1438100510068,NEVRALGEX,300 MG + 50 MG + 35 MG COM CT BL AL PLAS AMB X 30,DOR MUSCULAR
CITRATO DE ORFENADRINA,1438100510076,NEVRALGEX,300 MG + 50 MG + 35 MG COM CT BL AL PLAS AMB X 100,DOR MUSCULAR
CITRATO DE ORFENADRINA,1171700140051,DORALFLEX,35 MG + 300 MG + 50 MG COM CT BL AL PLAST LARANJA X 12,DOR MUSCULAR
CITRATO DE ORFENADRINA,1023500720112,DORICIN,35 MG + 300 MG + 50 MG COM CT BL AL PLAS LARANJA X 240,DOR MUSCULAR
CITRATO DE ORFENADRINA,1558400730013,MIORRELAX,300 MG + 50 MG + 35 MG COM CT BL AL PLAS AMB X 100,DOR MUSCULAR
CITRATO DE ORFENADRINA,1558400730021,MIORRELAX,300 MG + 50 MG + 35 MG COM CT BL AL PLAS AMB X 20,DOR MUSCULAR
CITRATO DE ORFENADRINA,1558400730153,MIORRELAX,300 MG + 50 MG + 35 MG COM CT BL AL PLAS AMB X 30,DOR MUSCULAR
CITRATO DE ORFENADRINA,1558400730161,MIORRELAX,300 MG + 50 MG + 35 MG COM DISP CT BL AL PLAS AMB X 200 (EMB MULT),DOR MUSCULAR
CITRATO DE ORFENADRINA,1049713740017,BIOFLEX,300 MG + 50 MG + 35 MG SOL OR CT FR PLAS OPC X 10 ML ,DOR MUSCULAR
CITRATO DE ORFENADRINA,1037001790115,SEDALEX,300 MG/ML + 50 MG/ML + 35 MG/ML SOL OR CT FR GOT VD AMB X 20 ML,DOR MUSCULAR
CITRATO DE TOFACITINIBE,1021602350016,XELJANZ,5 MG COM REV CT FR PLAS OPC X 60,DOR NAS ARTICULAÇÕES
CITRATO DE TOFACITINIBE,1021602350024,XELJANZ,5 MG COM REV CT FR PLAS OPC X 180,DOR NAS ARTICULAÇÕES
CLOBAZAM,1130000420020,FRISIUM,10 MG COM CT BL AL PLAS INC X 20  ,CANSAÇO
CLOBAZAM,1130002360016,URBANIL,10 MG COM CT BL AL PLAS INC X 20  ,CANSAÇO
CLOBAZAM,1130000420038,FRISIUM,20 MG COM CT BL AL PLAS INC X 20  ,CANSAÇO
CLOBAZAM,1130002360024,URBANIL,20 MG COM CT FR VD INC X 20,CANSAÇO
CLOBAZAM,1130002360075,URBANIL,20 MG COM CT BL AL PLAS INC X 20,CANSAÇO
CLONAZEPAM,1542301750125,ZILEPAM,"0,5 MG COM CT BL AL PLAS TRANS X 10",CONVULSÕES
CLONAZEPAM,1542301750133,ZILEPAM,"0,5 MG COM CT BL AL PLAS TRANS X 20",CONVULSÕES
CLONAZEPAM,1542301750141,ZILEPAM,"0,5 MG COM CT BL AL PLAS TRANS X 30",CONVULSÕES
CLONAZEPAM,1542301750151,ZILEPAM,"0,5 MG COM CT BL AL PLAS TRANS X 60",CONVULSÕES
CLONAZEPAM,1542301750168,ZILEPAM,"0,5 MG COM CT BL AL PLAS TRANS X 480 (EMB HOSP)",CONVULSÕES
CLONAZEPAM,1010000720197,RIVOTRIL,"0,25 MG COM SUB CT BL AL PLAST INC X 30",CONVULSÕES
CLONAZEPAM,1468200380028,CLONAZEPAM,"0,5 MG COM CT BL AL PVC X 30",CONVULSÕES
CLONAZEPAM,1468200380036,CLONAZEPAM,"0,5 MG COM CT BL AL PVC X 100 ( EMB HOSP )",CONVULSÕES
CLONAZEPAM,1468200380044,CLONAZEPAM,"0,5 MG COM CT BL AL PVC X 200 ( EMB HOSP)",CONVULSÕES
CLONAZEPAM,1468200380052,CLONAZEPAM,"0,5 MG COM CT BL AL PVC X 500 ( EMB HOSP )",CONVULSÕES
CLONAZEPAM,1468200380011,CLONAZEPAM,"0,5 MG COM CT BL AL PVC X 20",CONVULSÕES
CLONAZEPAM,1468200460021,CLONASUN,"0,5 MG COM CT BL AL PVC X 30",CONVULSÕES
CLONAZEPAM,1468200460056,CLONASUN,"0,5 MG COM CT BL AL PVC X 500 ( EMB HOSP )",CONVULSÕES
CLONAZEPAM,1832602200029,CLONAZEPAM,"0,5 MG COM CT BL AL PLAS OPC X 30",CONVULSÕES
CLONAZEPAM,1832602200037,CLONAZEPAM,"0,5 MG COM CT BL AL PLAS OPC X 60",CONVULSÕES
CLONAZEPAM,1018105260027,CLONAZEPAM,"0,5 MG COM CT BL AL PLAS INC X 30",CONVULSÕES
CLONAZEPAM,1018105260019,CLONAZEPAM,"0,5 MG COM CT BL AL PLAS INC X 20",CONVULSÕES
CLONAZEPAM,1018105260035,CLONAZEPAM,"0,5 MG COM CT BL AL PLAS INC X 60",CONVULSÕES
CLONAZEPAM,1046503450085,NAVOTRAX,"0,5 MG COM CT BL AL PLAS INC X 20",CONVULSÕES
CLONAZEPAM,1046503450042,NAVOTRAX,"0,5 MG COM CT BL AL PLAS INC X 500  (EMB HOSP)",CONVULSÕES
CLONAZEPAM,1010000720146,RIVOTRIL,"0,5 MG COM CX BL AL PLAS INC X 20",CONVULSÕES
CLONAZEPAM,1010000720162,RIVOTRIL,"0,5 MG COM CX BL AL PLAS INC X 30",CONVULSÕES
CLONAZEPAM,1052500110024,CLONOTRIL,"0,5 MG COM CT BL AL/PVC X 20",CONVULSÕES
CLONAZEPAM,1029801890024,CLOPAM,"0,5 MG COM CT 2 BL AL PLAS INC X 10",CONVULSÕES
CLONAZEPAM,1029801890040,CLOPAM,"0,5 MG COM CX BL AL PLAS INC X 200 (EMB HOSP)",CONVULSÕES
CLONAZEPAM,1058305890090,CLONAZEPAM,"0,5 MG COM CT BL AL PLAS OPC X  30",CONVULSÕES
CLONAZEPAM,1049711950014,UNI CLONAZEPAX,"0,5 MG COM CT BL AL PLAS INC X 20",CONVULSÕES
CLONAZEPAM,1235201930014,CLONAZEPAM,"0,5 MG COM CT BL AL PLAS INC X 20 ",CONVULSÕES
CLONAZEPAM,1235201930022,CLONAZEPAM,"0,5 MG COM CT BL AL PLAS INC X 30",CONVULSÕES
CLONAZEPAM,1542301750176,ZILEPAM,2 MG COM CT BL AL PLAS TRANS X 10,CONVULSÕES
CLONAZEPAM,1542301750184,ZILEPAM,2 MG COM CT BL AL PLAS TRANS X 20,CONVULSÕES
CLONAZEPAM,1542301750192,ZILEPAM,2 MG COM CT BL AL PLAS TRANS X 30,CONVULSÕES
CLONAZEPAM,1542301750206,ZILEPAM,2 MG COM CT BL AL PLAS TRANS X 60,CONVULSÕES
CLONAZEPAM,1542301750214,ZILEPAM,2 MG COM CT BL AL PLAS TRANS X 480 (EMB HOSP),CONVULSÕES
CLONAZEPAM,1468200380060,CLONAZEPAM,"2,0 MG COM CT BL AL PVC X 20",CONVULSÕES
CLONAZEPAM,1468200380079,CLONAZEPAM,"2,0 MG COM CT BL AL PVC X 30",CONVULSÕES
CLONAZEPAM,1468200380087,CLONAZEPAM,"2,0 MG COM CT BL AL PVC X 60 ( EMB HOSP )",CONVULSÕES
CLONAZEPAM,1468200380095,CLONAZEPAM,"2,0 MG COM CT BL AL PVC X 100 ( EMB HOSP )",CONVULSÕES
CLONAZEPAM,1468200380109,CLONAZEPAM,"2,0 MG COM CT BL AL PVC X 200 ( EMB HOSP )",CONVULSÕES
CLONAZEPAM,1468200380117,CLONAZEPAM,"2,0 MG COM CT BL AL PVC X 500 ( EMB HOSP )",CONVULSÕES
CLONAZEPAM,1468200460072,CLONASUN,"2,0 MG COM CT BL AL PVC X 30",CONVULSÕES
CLONAZEPAM,1468200460110,CLONASUN,"2,0 MG COM CT BL AL PVC X 500 ( EMB HOSP )",CONVULSÕES
CLONAZEPAM,1677300370026,CLONAZEPAM,2 MG COM CT BL AL PLAS OPC X 30 (B1 - PORT 344/98),CONVULSÕES
CLONAZEPAM,1565100290010,CLONAZEPAM,2 MG COM CT BL PLAS INC X 30,CONVULSÕES
